loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
3179,5, Not Graduate, Yes,5800000,14000000,14,418,3900000,10400000,15100000,6800000, Rejected
3180,0, Not Graduate, No,5700000,21300000,4,697,3000000,6800000,20000000,5500000, Approved
3181,4, Graduate, No,3200000,12200000,14,683,-100000,1100000,7500000,2900000, Rejected
3182,4, Not Graduate, Yes,8000000,31500000,16,763,14900000,8800000,17600000,8900000, Approved
3183,4, Not Graduate, No,5000000,11400000,6,336,1600000,4000000,15500000,2500000, Rejected
3184,2, Not Graduate, Yes,2900000,8300000,10,693,7500000,1900000,9700000,4300000, Approved
3185,2, Not Graduate, No,6400000,23900000,18,745,14800000,4000000,16300000,7000000, Approved
3186,5, Graduate, No,6300000,22500000,18,629,300000,3900000,23100000,8000000, Approved
3187,0, Not Graduate, No,5900000,23300000,16,581,2200000,8100000,14900000,5800000, Approved
3188,1, Graduate, No,8100000,29600000,4,672,8200000,5100000,21100000,5400000, Approved
3189,5, Graduate, Yes,7100000,20100000,4,700,16900000,2900000,15600000,4500000, Approved
3190,1, Not Graduate, No,1400000,4400000,14,787,1600000,1200000,4200000,800000, Approved
3191,3, Graduate, Yes,2300000,8000000,8,300,4200000,3800000,7300000,1200000, Rejected
3192,1, Graduate, No,7400000,16100000,4,655,22000000,12900000,25300000,4300000, Approved
3193,0, Graduate, Yes,5300000,13300000,12,572,4200000,2500000,18000000,7100000, Approved
3194,5, Graduate, Yes,7700000,16400000,2,663,1100000,14800000,15800000,3900000, Approved
3195,0, Not Graduate, No,5000000,10700000,16,726,1600000,1100000,15700000,4800000, Approved
3196,5, Not Graduate, Yes,6000000,12300000,12,680,11400000,5300000,13800000,7300000, Approved
3197,0, Graduate, No,1400000,2700000,2,685,3400000,800000,5400000,1300000, Approved
3198,5, Not Graduate, Yes,9400000,23100000,6,762,12400000,10200000,22300000,6600000, Approved
3199,3, Not Graduate, No,5200000,17200000,18,768,9200000,5500000,11700000,3800000, Approved
3200,0, Graduate, No,3100000,11100000,8,504,3500000,4600000,11400000,1800000, Rejected
3201,3, Not Graduate, Yes,8400000,20500000,12,796,22900000,10500000,17600000,11200000, Approved
3202,0, Not Graduate, No,1200000,2900000,18,348,400000,1200000,2900000,600000, Rejected
3203,5, Not Graduate, Yes,4800000,13100000,6,717,8300000,8900000,18300000,2800000, Approved
3204,5, Not Graduate, Yes,9200000,34200000,4,565,500000,13900000,23600000,12300000, Approved
3205,2, Not Graduate, No,5300000,10900000,6,647,14600000,3500000,18700000,3200000, Approved
3206,3, Graduate, No,4700000,10900000,2,626,9200000,2300000,14600000,5200000, Approved
3207,0, Not Graduate, No,6500000,24700000,6,554,2700000,1100000,22700000,9600000, Approved
3208,4, Graduate, Yes,3200000,11500000,20,864,8700000,5000000,12100000,4100000, Approved
3209,4, Graduate, No,4600000,12500000,6,406,10800000,200000,14000000,6800000, Rejected
3210,5, Graduate, No,700000,1800000,10,650,1300000,100000,1500000,300000, Approved
3211,5, Not Graduate, Yes,7600000,16500000,8,534,8900000,10300000,24900000,8300000, Rejected
3212,4, Graduate, No,1200000,2600000,8,872,1600000,2100000,2700000,900000, Approved
3213,2, Graduate, No,5100000,16500000,12,845,12100000,9000000,11400000,5700000, Approved
3214,1, Not Graduate, Yes,4300000,16300000,14,792,400000,400000,10200000,4000000, Rejected
3215,4, Graduate, No,300000,1200000,18,544,700000,100000,800000,100000, Rejected
3216,2, Graduate, Yes,4000000,13000000,10,552,3700000,1600000,15600000,3400000, Approved
3217,5, Not Graduate, No,3900000,14900000,12,837,1100000,500000,14400000,3600000, Approved
3218,0, Not Graduate, Yes,6900000,21300000,18,845,17400000,5600000,21400000,6600000, Approved
3219,4, Not Graduate, Yes,7000000,24100000,10,677,18800000,6000000,21600000,6300000, Approved
3220,1, Graduate, No,6300000,18300000,20,430,13000000,1300000,23000000,9200000, Rejected
3221,3, Graduate, Yes,8900000,22500000,12,887,23300000,10800000,33500000,9500000, Approved
3222,0, Not Graduate, Yes,5700000,19400000,8,544,4300000,6400000,19900000,5800000, Rejected
3223,4, Not Graduate, Yes,5200000,18300000,10,355,400000,3800000,10600000,3400000, Rejected
3224,4, Graduate, No,7400000,17500000,4,540,8800000,7600000,17900000,3600000, Rejected
3225,5, Graduate, No,6500000,16000000,14,444,1100000,7900000,23100000,7900000, Rejected
3226,3, Graduate, No,6200000,14900000,14,567,1200000,9100000,20800000,8800000, Approved
3227,5, Not Graduate, Yes,2400000,6500000,20,513,6400000,2100000,5200000,2600000, Rejected
3228,0, Not Graduate, No,2500000,7100000,10,590,4000000,800000,6100000,2600000, Approved
3229,2, Graduate, Yes,2700000,8500000,20,368,4900000,4500000,5900000,2100000, Rejected
3230,5, Not Graduate, No,3000000,7600000,6,413,2300000,3500000,11400000,1700000, Rejected
3231,4, Graduate, Yes,6100000,13600000,4,401,10700000,2000000,20500000,3900000, Rejected
3232,3, Graduate, No,1500000,5400000,18,687,200000,400000,4500000,1700000, Approved
3233,2, Graduate, No,6500000,14100000,14,577,4600000,12000000,25100000,3900000, Approved
3234,4, Not Graduate, No,200000,700000,10,576,500000,100000,400000,300000, Approved
3235,1, Not Graduate, No,9900000,23400000,16,687,28200000,3700000,29600000,8200000, Approved
3236,4, Graduate, No,5500000,11600000,12,474,1800000,2400000,20100000,5600000, Rejected
3237,4, Graduate, No,1200000,4400000,6,709,2800000,2300000,4100000,1700000, Approved
3238,4, Graduate, Yes,6900000,20200000,18,438,9600000,6200000,26800000,5700000, Rejected
3239,3, Graduate, Yes,8000000,25300000,4,306,22300000,7300000,24400000,6600000, Approved
3240,3, Not Graduate, Yes,4100000,13900000,20,383,1900000,2300000,15800000,3800000, Rejected
3241,2, Graduate, No,1400000,4700000,20,563,400000,2300000,2800000,1400000, Approved
3242,4, Not Graduate, Yes,1600000,3200000,20,371,1600000,2300000,4600000,1000000, Rejected
3243,1, Graduate, No,2100000,4200000,12,379,2700000,2100000,8100000,2500000, Rejected
3244,1, Not Graduate, No,8800000,30200000,18,897,17100000,7900000,28700000,11100000, Approved
3245,3, Not Graduate, Yes,7100000,25400000,10,725,20600000,5300000,16000000,8600000, Approved
3246,1, Not Graduate, No,8600000,31500000,16,678,19700000,13400000,22200000,5300000, Approved
3247,2, Not Graduate, Yes,5400000,14800000,6,724,1000000,400000,13100000,5400000, Approved
3248,3, Graduate, Yes,1000000,2500000,6,808,2900000,600000,2000000,500000, Approved
3249,0, Graduate, No,5400000,18400000,8,625,12100000,3000000,13000000,4800000, Approved
3250,2, Graduate, No,4200000,16800000,4,771,6500000,4500000,10500000,5800000, Approved
3251,2, Not Graduate, No,7500000,22400000,14,695,8100000,3900000,15300000,9400000, Approved
3252,4, Graduate, No,1200000,3300000,2,564,2200000,500000,4700000,1100000, Approved
3253,4, Graduate, Yes,6300000,14500000,10,349,3800000,12300000,16500000,5700000, Rejected
3254,4, Graduate, Yes,300000,900000,4,797,300000,400000,600000,400000, Approved
3255,3, Graduate, No,7400000,28800000,8,391,20000000,7900000,23600000,7200000, Rejected
3256,5, Not Graduate, No,2200000,5400000,12,833,4900000,3300000,7000000,1600000, Approved
3257,5, Graduate, No,4000000,9100000,10,515,600000,6400000,9900000,5500000, Rejected
3258,4, Graduate, Yes,2700000,10400000,16,671,6100000,3700000,5600000,4000000, Approved
3259,0, Not Graduate, Yes,2000000,6900000,4,404,4900000,1600000,4200000,3000000, Approved
3260,4, Not Graduate, No,6400000,14800000,6,537,2300000,3700000,18600000,6500000, Rejected
3261,5, Not Graduate, Yes,1400000,5100000,4,348,2100000,900000,4000000,1300000, Approved
3262,0, Not Graduate, Yes,2800000,6300000,12,647,4100000,0,8700000,2300000, Approved
3263,2, Not Graduate, Yes,8200000,28700000,14,316,23300000,16100000,17700000,4300000, Rejected
3264,3, Not Graduate, No,9000000,26700000,14,638,5300000,0,31300000,5200000, Approved
3265,5, Not Graduate, Yes,800000,2100000,12,363,1200000,1000000,3100000,900000, Rejected
3266,4, Not Graduate, Yes,6100000,21200000,6,808,700000,7200000,22300000,6100000, Approved
3267,4, Not Graduate, Yes,2400000,9400000,2,871,3700000,300000,7100000,3500000, Approved
3268,4, Graduate, Yes,6000000,17000000,12,607,15300000,3200000,22100000,3900000, Approved
3269,2, Not Graduate, Yes,7900000,22500000,6,571,8100000,5300000,17900000,8100000, Approved
3270,3, Graduate, Yes,9500000,25700000,18,446,16900000,13600000,29300000,10100000, Rejected
3271,3, Not Graduate, Yes,1800000,6400000,20,436,1500000,2900000,4400000,1300000, Rejected
3272,3, Not Graduate, Yes,5800000,14100000,12,738,11700000,4400000,15400000,8400000, Approved
3273,3, Graduate, No,2800000,9400000,10,519,7000000,3500000,7700000,1500000, Rejected
3274,3, Graduate, Yes,4000000,8300000,8,531,3700000,7400000,15200000,5900000, Rejected
3275,1, Not Graduate, No,1000000,3400000,18,578,2300000,400000,3100000,1200000, Approved
3276,0, Graduate, No,9100000,21100000,20,578,5900000,6200000,33700000,5600000, Approved
3277,0, Graduate, No,4600000,18100000,14,442,2800000,200000,15600000,3300000, Rejected
3278,2, Not Graduate, No,7800000,16900000,6,751,17400000,6300000,20400000,11700000, Approved
3279,4, Graduate, Yes,6600000,18800000,10,353,16500000,9500000,20000000,6200000, Rejected
3280,5, Not Graduate, No,9800000,26600000,12,664,5200000,2900000,22500000,14100000, Approved
3281,1, Graduate, No,7400000,26600000,18,505,2200000,2400000,22400000,3900000, Rejected
3282,3, Graduate, Yes,4300000,16600000,10,571,5700000,3700000,12800000,5800000, Approved
3283,2, Not Graduate, Yes,9800000,34600000,16,754,12400000,14900000,34700000,6100000, Approved
3284,5, Not Graduate, No,1100000,3900000,20,858,3200000,1200000,3800000,1100000, Approved
3285,3, Graduate, Yes,8600000,21800000,20,641,5300000,8800000,24000000,9100000, Approved
3286,0, Not Graduate, Yes,9400000,35500000,16,592,9300000,11800000,30500000,5800000, Approved
3287,3, Graduate, Yes,5300000,20300000,14,432,15000000,0,17200000,5900000, Rejected
3288,1, Not Graduate, Yes,8700000,33800000,18,558,18300000,11500000,31500000,5900000, Approved
3289,3, Graduate, Yes,4800000,14200000,12,547,10400000,700000,9800000,2400000, Rejected
3290,4, Not Graduate, No,4400000,9800000,18,732,2400000,2400000,15100000,4400000, Approved
3291,1, Graduate, Yes,5400000,19300000,12,784,5000000,1800000,20300000,6500000, Approved
3292,5, Not Graduate, Yes,8400000,31900000,10,605,18900000,10300000,22000000,9100000, Approved
3293,1, Graduate, Yes,5400000,19500000,18,688,12100000,800000,17000000,3500000, Approved
3294,3, Not Graduate, Yes,9400000,32100000,10,617,22700000,5800000,29400000,11400000, Approved
3295,0, Not Graduate, Yes,800000,2400000,4,518,500000,800000,2800000,500000, Approved
3296,0, Not Graduate, No,3800000,14800000,10,390,5900000,5700000,9500000,4600000, Rejected
3297,4, Graduate, No,3100000,6300000,4,370,8600000,4100000,8800000,2800000, Rejected
3298,3, Not Graduate, Yes,6000000,21300000,4,802,4700000,8900000,17300000,7600000, Approved
3299,2, Not Graduate, Yes,6800000,15500000,12,338,9900000,1200000,21800000,8500000, Rejected
3300,5, Not Graduate, No,5200000,11700000,6,658,8100000,5100000,11400000,5600000, Approved
3301,0, Not Graduate, No,1900000,6700000,12,595,3000000,3200000,4900000,1700000, Approved
3302,5, Graduate, Yes,3600000,8500000,20,594,4400000,6400000,7400000,4500000, Approved
3303,3, Graduate, Yes,1500000,4100000,14,611,600000,2000000,4800000,2100000, Approved
3304,3, Not Graduate, No,2000000,5800000,8,799,3000000,3100000,5500000,1000000, Approved
3305,5, Graduate, No,9200000,18600000,20,497,1000000,300000,24200000,10700000, Rejected
3306,0, Not Graduate, Yes,6100000,15900000,18,456,12900000,10800000,19100000,8800000, Rejected
3307,5, Not Graduate, No,300000,500000,8,396,400000,300000,1200000,200000, Rejected
3308,1, Graduate, No,800000,2300000,10,770,900000,900000,2900000,1100000, Approved
3309,0, Not Graduate, No,3300000,9000000,16,797,3000000,6400000,10300000,3300000, Approved
3310,1, Not Graduate, No,5800000,18700000,20,586,14100000,3000000,15600000,6000000, Approved
3311,5, Not Graduate, No,8500000,23400000,16,604,25100000,16500000,24500000,4800000, Approved
3312,0, Not Graduate, Yes,4100000,12800000,8,799,3700000,700000,9400000,2700000, Approved
3313,2, Graduate, No,7800000,26400000,4,763,2200000,8400000,16600000,6700000, Approved
3314,0, Graduate, No,7500000,23000000,14,725,8900000,4800000,20200000,7100000, Approved
3315,2, Graduate, No,2300000,8800000,18,336,1800000,800000,5200000,1500000, Rejected
3316,4, Graduate, Yes,600000,2300000,6,495,1700000,600000,2000000,300000, Rejected
3317,1, Not Graduate, No,2900000,11500000,20,431,3600000,3800000,5900000,3100000, Rejected
3318,5, Not Graduate, No,900000,2200000,2,415,600000,1700000,2900000,700000, Rejected
3319,5, Graduate, Yes,9000000,20400000,6,451,5200000,11400000,28200000,9000000, Rejected
3320,1, Not Graduate, No,4800000,14300000,4,489,12400000,7900000,17700000,3600000, Rejected
3321,1, Graduate, No,1600000,4600000,12,415,800000,600000,3900000,1500000, Rejected
3322,3, Not Graduate, No,2600000,8100000,12,425,7300000,1900000,6800000,2200000, Rejected
3323,4, Graduate, Yes,1800000,4600000,14,453,1700000,2400000,4700000,1600000, Rejected
3324,5, Graduate, Yes,4400000,11800000,20,634,5900000,7300000,15200000,4300000, Approved
3325,2, Not Graduate, No,200000,300000,20,519,0,0,400000,300000, Rejected
3326,4, Not Graduate, Yes,800000,2100000,6,353,700000,300000,2900000,1200000, Rejected
3327,3, Graduate, No,1500000,3200000,4,767,2000000,400000,3700000,1400000, Approved
3328,0, Not Graduate, Yes,7700000,16900000,14,473,22100000,4000000,29000000,6400000, Rejected
3329,5, Graduate, Yes,7200000,21300000,2,801,9900000,1700000,20400000,7200000, Approved
3330,4, Graduate, No,1000000,2300000,16,543,200000,100000,2000000,1000000, Rejected
3331,1, Graduate, No,6300000,17200000,12,714,10100000,4200000,24700000,8500000, Approved
3332,3, Graduate, No,1900000,4100000,12,830,4600000,1100000,5300000,2100000, Approved
3333,5, Graduate, No,4400000,15300000,4,401,200000,5400000,17500000,2400000, Approved
3334,0, Not Graduate, No,9100000,26400000,6,518,15800000,1100000,35300000,5700000, Rejected
3335,2, Graduate, Yes,900000,2300000,20,367,0,1200000,3400000,1300000, Rejected
3336,0, Graduate, Yes,4600000,12000000,12,493,4500000,700000,16200000,3600000, Rejected
3337,2, Graduate, Yes,9400000,22700000,14,505,4000000,16900000,24700000,11500000, Rejected
3338,5, Graduate, No,6900000,26500000,16,322,20500000,9800000,17100000,9400000, Rejected
3339,2, Graduate, No,300000,900000,8,735,800000,400000,500000,100000, Approved
3340,5, Graduate, Yes,1900000,6700000,2,622,4200000,200000,3900000,1700000, Approved
3341,4, Graduate, Yes,4400000,16400000,6,513,5400000,7500000,13100000,5700000, Rejected
3342,4, Not Graduate, Yes,1200000,4100000,16,585,900000,900000,2300000,900000, Approved
3343,1, Graduate, Yes,1000000,3000000,10,813,2900000,500000,3300000,800000, Approved
3344,0, Graduate, No,3100000,10400000,18,622,1300000,5000000,7200000,1600000, Approved
3345,1, Graduate, Yes,2100000,6300000,16,899,2400000,2200000,4400000,2200000, Approved
3346,0, Not Graduate, No,2100000,4700000,2,459,4000000,1300000,8100000,1200000, Rejected
3347,4, Graduate, No,9400000,33300000,18,369,20600000,5600000,32200000,7200000, Rejected
3348,2, Not Graduate, No,9700000,37700000,6,601,300000,3100000,23800000,11800000, Approved
3349,4, Graduate, No,1400000,2700000,18,703,600000,1300000,5400000,900000, Approved
3350,2, Not Graduate, No,4700000,14600000,20,597,8200000,6000000,14100000,6800000, Approved
3351,3, Not Graduate, Yes,4100000,13300000,10,670,1900000,5500000,13200000,6100000, Approved
3352,4, Not Graduate, Yes,1200000,2800000,6,366,3300000,300000,4200000,1400000, Rejected
3353,5, Not Graduate, No,7900000,27800000,16,857,23300000,12500000,17200000,10600000, Approved
3354,2, Not Graduate, No,6600000,15000000,16,401,13600000,6600000,23500000,3300000, Rejected
3355,0, Not Graduate, No,2200000,8800000,4,437,1600000,2300000,8300000,2000000, Approved
3356,3, Not Graduate, No,5500000,17600000,8,882,5800000,7800000,20300000,3100000, Approved
3357,4, Graduate, No,5100000,15500000,8,392,6700000,8100000,13600000,6700000, Rejected
3358,2, Not Graduate, Yes,3900000,7700000,10,421,9700000,7500000,14100000,2100000, Rejected
3359,5, Graduate, No,200000,400000,6,722,300000,300000,400000,100000, Approved
3360,4, Graduate, No,5800000,14700000,10,692,2300000,10100000,17700000,3900000, Approved
3361,5, Not Graduate, No,8300000,20700000,2,537,8400000,14300000,19700000,7800000, Rejected
3362,5, Graduate, Yes,2600000,5500000,8,676,6700000,800000,7200000,1300000, Approved
3363,1, Graduate, No,2100000,8100000,6,817,4600000,2900000,4900000,2900000, Approved
3364,4, Not Graduate, No,3900000,10800000,20,433,4700000,1600000,14500000,2300000, Rejected
3365,1, Graduate, Yes,5200000,16300000,6,524,11000000,3400000,20700000,4600000, Rejected
3366,3, Not Graduate, Yes,7800000,24400000,20,490,6700000,5100000,17700000,4100000, Rejected
3367,3, Not Graduate, Yes,5400000,14300000,4,595,4100000,2800000,19300000,4900000, Approved
3368,2, Not Graduate, No,2900000,11000000,2,835,4900000,3200000,11500000,1400000, Approved
3369,4, Graduate, No,7100000,28300000,6,850,5600000,7100000,26000000,9700000, Approved
3370,1, Graduate, Yes,800000,2500000,4,409,1300000,1000000,3100000,900000, Approved
3371,5, Graduate, Yes,3400000,12800000,10,760,9800000,4300000,11000000,4600000, Approved
3372,1, Graduate, Yes,6800000,17600000,14,344,5500000,5600000,18100000,7700000, Rejected
3373,4, Graduate, Yes,7000000,27100000,12,881,8300000,9400000,17200000,9500000, Approved
3374,0, Graduate, Yes,9300000,24500000,10,600,20200000,700000,32600000,5400000, Approved
3375,2, Graduate, No,7500000,19900000,10,790,3500000,13000000,19900000,5900000, Approved
3376,3, Graduate, Yes,8000000,31200000,20,392,7300000,8400000,16000000,6000000, Rejected
3377,5, Graduate, Yes,1600000,4100000,2,748,1400000,1000000,4200000,1000000, Approved
3378,1, Graduate, Yes,6700000,18800000,6,798,8700000,5900000,18000000,6100000, Approved
3379,3, Not Graduate, No,3800000,11400000,4,323,5800000,4000000,9600000,4400000, Approved
3380,1, Not Graduate, Yes,2700000,5400000,6,413,4800000,1500000,6100000,2600000, Rejected
3381,3, Graduate, No,1300000,2900000,8,733,3800000,1900000,3800000,1800000, Approved
